Code,Year,Quarter,Roe,YOYNi,LiabilityTo,YOYEquity,YOYLiability
SZ.002422,2024,4,0.139301,0.270273,0.002835,0.142695,-0.2129
SZ.002423,2024,4,0.056858,0.251309,0.007636,0.188985,0.180403
SZ.002428,2024,4,0.036979,4.03228,0.005253,0.027951,0.545753
SZ.002442,2024,4,0.079765,0.286995,0.005825,0.069315,0.234151
SZ.002424,2024,4,0.010046,1.089137,0.005516,-0.026324,-0.04247
SZ.002426,2024,4,-0.251997,0.202952,0.006243,-0.269755,-0.010241
SZ.002427,2024,4,-0.028591,0.712587,0.00627,-0.028188,0.008228
SZ.002431,2024,4,-0.638456,-0.653316,0.008987,-0.495521,0.063827
SZ.002456,2024,4,0.016536,0.746583,0.007918,0.074412,0.089831
SZ.002644,2024,4,0.033983,-0.094777,0.002651,0.025506,-0.138042
SZ.002430,2024,4,0.101971,-0.222387,0.005684,0.033246,0.091178
SZ.002459,2024,4,-0.147779,-1.708383,0.007474,-0.205601,0.231005
SZ.002432,2024,4,0.083508,0.334123,0.00184,0.078376,0.73354
SZ.002429,2024,4,0.104442,0.049717,0.00437,0.073194,0.102421
SZ.002434,2024,4,0.041258,-0.125718,0.004523,-0.026094,0.00287
SZ.002436,2024,4,-0.038618,-5.278587,0.00592,-0.074701,-0.062173
SZ.002440,2024,4,0.022744,2.43046,0.001609,-0.004552,-0.126868
SZ.002437,2024,4,0.128864,0.884529,0.003017,0.173865,-0.409063
SZ.002443,2024,4,0.058857,-0.27207,0.001775,0.039016,-0.239298
SZ.002622,2024,4,-0.090732,0.738451,0.007041,-0.080291,-0.015234
SZ.002613,2024,4,0.030889,-0.34437,0.002807,0.288254,0.0972
SZ.002439,2024,4,-0.019332,-1.307476,0.001705,-0.048345,-0.177151
SZ.002469,2024,4,0.096521,-0.089018,0.002094,0.002257,0.222787
SZ.002441,2024,4,0.037125,-0.327375,0.003204,0.000615,0.136526
SZ.002444,2024,4,0.147429,0.395984,0.002822,0.104706,0.395587
SZ.002492,2024,4,0.038778,-0.459673,0.001904,0.004874,0.075637
SZ.002466,2024,4,-0.169241,-1.001139,0.002839,-0.186864,0.026522
SZ.002445,2024,4,0.026367,-0.511697,0.002013,0.020896,0.277501
SZ.002449,2024,4,0.013512,-0.364293,0.003881,0.005378,-0.109386
SZ.002458,2024,4,0.113375,-0.083356,0.003962,0.010221,0.458621
SZ.002451,2024,4,0.023509,0.185857,0.005004,0.012572,0.090837
SZ.002457,2024,4,0.11293,5.469938,0.004052,0.085633,0.00606
SZ.002529,2024,4,-0.431701,-0.102323,0.006662,-0.352857,-0.101848
SZ.002452,2024,4,0.108004,0.475716,0.003155,0.066281,0.134276
SZ.002454,2024,4,0.035217,0.316084,0.004549,0.021126,0.220949
SZ.002453,2024,4,-0.249626,-0.582819,0.003732,-0.174373,-0.130733
SZ.002460,2024,4,-0.046703,-1.57489,0.00528,-0.111658,0.351997
SZ.002463,2024,4,0.239277,0.722916,0.004381,0.210131,0.496955
SZ.002462,2024,4,0.037508,-0.145694,0.00568,0.020307,-0.2771
SZ.002496,2024,4,-0.110201,0.668635,0.004406,-0.106296,-0.247207
SZ.002465,2024,4,0.004172,-0.854218,0.003602,-0.020245,0.243844
SZ.002484,2024,4,0.115085,-0.070543,0.002101,0.060942,-0.082526
SZ.002468,2024,4,0.111855,2.078896,0.006125,0.115913,0.112942
SZ.002476,2024,4,0.06252,9.775931,0.001179,0.056922,0.423216
SZ.002470,2024,4,0.029344,1.061376,0.008061,0.021389,-0.08031
SZ.002478,2024,4,0.116722,-0.173192,0.002944,0.078417,0.013649
SZ.002471,2024,4,-0.012711,-1.0959,0.006906,0.03932,-0.020674
SZ.002527,2024,4,-0.207161,0.239772,0.007016,-0.184757,0.068738
SZ.002530,2024,4,-0.00718,1.172305,0.003211,-0.014159,-0.393376
SZ.002614,2024,4,0.014256,-0.359827,0.004108,-0.031906,-0.088232
SZ.002472,2024,4,0.122052,0.26699,0.004178,0.106866,0.371368
SZ.002569,2024,4,-0.813542,0.214133,0.008245,-0.624663,0.088942
SZ.002595,2024,4,0.217544,0.249493,0.001534,0.147005,0.383927
SZ.002475,2024,4,0.212766,0.190786,0.006216,0.231163,0.517224
SZ.002479,2024,4,0.059635,0.127195,0.004911,0.027931,-0.017592
SZ.002480,2024,4,-0.335106,-0.334085,0.008488,-0.283599,0.162241
SZ.002481,2024,4,0.036573,0.010826,0.004368,0.025141,0.660526
SZ.002486,2024,4,0.018455,-0.617431,0.001772,0.006127,0.161078
SZ.002485,2024,4,-0.116353,-12.963145,0.003117,-0.10604,-0.047845
SZ.002482,2024,4,-0.296958,-1.100182,0.007706,-0.258567,0.190152
SZ.002500,2024,4,0.03986,0.166732,0.007732,0.012581,0.049309
SZ.002521,2024,4,0.02899,-0.521054,0.002723,0.076032,0.177575
SZ.002488,2024,4,0.006067,-0.275926,0.005511,-0.149568,0.374836
SZ.002487,2024,4,0.066808,0.114587,0.00371,0.051755,0.295801
SZ.002495,2024,4,0.022091,1.493042,0.00043,-0.001781,0.058366
SZ.002615,2024,4,0.179736,0.161054,0.004922,0.172264,0.252699
SZ.002518,2024,4,0.091991,-0.546805,0.003832,0.030058,0.070172
SZ.002493,2024,4,0.016429,0.325705,0.00749,-0.010752,0.009892
SZ.002491,2024,4,0.030859,-0.679648,0.005325,0.032452,-0.144632
SZ.002483,2024,4,0.11573,2.636322,0.005392,0.095107,-0.114629
SZ.002497,2024,4,0.024766,3.072001,0.002319,0.008251,-0.144734
SZ.002494,2024,4,0.018111,2.708846,0.002538,0.004491,-0.114067
SZ.002498,2024,4,0.082912,-0.145778,0.002884,0.058327,0.265368
SZ.002643,2024,4,0.035178,-0.565327,0.002662,0.002432,0.140062
SZ.002805,2024,4,-0.191675,-0.031474,0.005731,-0.174213,-0.013753
SZ.002889,2024,4,0.083322,0.172578,0.004797,0.079202,-0.060656
SZ.002501,2024,4,-1.008075,-2.968549,0.00606,-0.673073,-0.057853
SZ.002511,2024,4,0.01418,-0.770823,0.004191,-0.010728,-0.040263
SZ.002510,2024,4,0.041501,0.079679,0.005881,0.17282,-0.117224
SZ.002554,2024,4,-0.078779,-3.229778,0.005851,-0.084306,0.240465
SZ.002508,2024,4,0.145373,-0.092822,0.00339,0.062292,-0.06046
SZ.002738,2024,4,0.062151,-0.657714,0.002736,0.000274,0.284984
SZ.002514,2024,4,-1.362633,-2.820319,0.009053,-0.812636,0.027754
SZ.002507,2024,4,0.094363,-0.032945,0.000741,0.054967,0.325956
SZ.002513,2024,4,-8.743382,-0.015793,0.009086,0.290056,-0.013554
SZ.002515,2024,4,0.023863,0.544806,0.000387,0.015172,0.770929
SZ.002520,2024,4,-0.757046,0.251922,0.008414,-0.587424,-0.062566
SZ.002512,2024,4,0.060491,0.9339,0.008334,0.073726,-0.355944
SZ.002516,2024,4,0.044717,-0.057167,0.001941,0.008956,0.138715
SZ.002517,2024,4,0.276199,0.029712,0.001843,0.24865,0.078495
SZ.002519,2024,4,-0.248489,-4.723337,0.003308,-0.263674,-0.102105
SZ.002522,2024,4,0.032796,-0.71013,0.003573,0.020082,-0.061859
SZ.002743,2024,4,0.016024,-0.467678,0.006794,0.006884,-0.046425
SZ.002547,2024,4,-1.364131,0.206292,0.009852,-0.799991,0.037729
SZ.002606,2024,4,0.128837,3.082505,0.003879,0.099158,0.448111
SZ.002524,2024,4,-0.882182,-18.953316,0.009068,-0.602129,-0.097033
SZ.002528,2024,4,-1.195209,0.476364,0.009239,-0.649123,-0.256525
SZ.002526,2024,4,0.036826,-0.287084,0.003775,0.023946,0.130169
SZ.002532,2024,4,0.174933,1.020334,0.005274,0.113015,-0.092204
SZ.002534,2024,4,0.108271,3.403328,0.006862,0.080751,-0.112
SZ.002531,2024,4,0.022957,-0.739505,0.006007,0.004376,-0.019603
SZ.002540,2024,4,0.082569,-0.176337,0.003103,-0.016398,0.232288
SZ.002702,2024,4,-0.033089,-64.097157,0.004741,-0.072946,0.024516
SZ.002567,2024,4,0.062449,1.153994,0.006335,0.071389,0.033233
SZ.002535,2024,4,0.161701,-0.182094,0.008494,0.175925,0.059243
SZ.002609,2024,4,0.012997,-0.707204,0.003221,-0.031148,-0.158023
SZ.002536,2024,4,0.100397,0.356729,0.00376,0.032794,0.07817
SZ.002557,2024,4,0.150948,0.058465,0.004304,0.03557,0.119666
SZ.002539,2024,4,0.094129,-0.061722,0.006226,0.065249,0.2114
SZ.002533,2024,4,0.145634,0.077417,0.005781,0.016712,0.28707
SZ.002537,2024,4,0.011974,0.131972,0.005223,-0.044422,-0.122372
SZ.002545,2024,4,0.064603,-0.111083,0.003436,0.038484,0.05856
SZ.002550,2024,4,0.143204,0.864772,0.001109,0.025464,0.074263
SZ.002544,2024,4,0.003002,-0.87041,0.006132,-0.001085,-0.042694
SZ.002541,2024,4,0.082133,-0.345151,0.006191,0.045405,0.109077
SZ.002570,2024,4,0.06522,0.907952,0.005983,-0.015866,0.024534
SZ.002551,2024,4,0.008483,1.161124,0.002842,0.009537,-0.069189
SZ.002542,2024,4,-0.906938,-0.851537,0.008635,-0.634323,-0.141706
SZ.002543,2024,4,0.141528,0.157317,0.004588,0.047219,0.044982
SZ.002552,2024,4,0.166595,0.415844,0.005782,-0.04991,-0.130597
SZ.002546,2024,4,0.082365,3.462374,0.00094,0.048691,-0.044059
SZ.002769,2024,4,-0.069764,0.014324,0.008766,-0.104039,0.613195
SZ.002558,2024,4,0.116263,0.310613,0.001276,0.097038,0.148248
SZ.002555,2024,4,0.208604,0.011685,0.003353,0.016824,0.038578
SZ.002548,2024,4,0.020137,1.053121,0.007037,0.022768,-0.140766
SZ.002706,2024,4,0.076948,-0.389264,0.002776,-0.038111,-0.092592
SZ.002559,2024,4,0.043495,-0.417652,0.006283,-0.020746,0.111834
SZ.002553,2024,4,0.021115,-0.361002,0.001987,-0.038079,0.312309
SZ.002556,2024,4,0.046008,1.042513,0.006459,-0.019742,-0.093288
SZ.002560,2024,4,0.009968,-0.650948,0.004851,-0.015472,0.378069
SZ.002565,2024,4,0.023943,0.864699,0.002547,-0.001501,-0.084197
SZ.002577,2024,4,0.031378,0.149959,0.001208,0.018106,0.986288
SZ.002563,2024,4,0.097532,0.013125,0.003808,0.029324,0.128081
SZ.002562,2024,4,0.013265,1.232598,0.004721,0.014941,-0.021245
SZ.002564,2024,4,0.19041,-0.759091,0.009385,0.209507,-0.149656
SZ.002571,2024,4,-0.150598,-0.644986,0.006808,-0.128754,0.250953
SZ.002568,2024,4,0.164739,-0.112022,0.004215,0.158945,0.115389
SZ.002579,2024,4,-0.035722,0.303682,0.005915,-0.035077,-0.015928
SZ.002581,2024,4,-0.068793,0.556596,0.000791,-0.07002,0.062422
SZ.002572,2024,4,0.189503,0.083129,0.005257,0.062435,0.182752
SZ.002573,2024,4,-0.061386,-2.396593,0.006986,-0.076093,0.035687
SZ.002574,2024,4,0.005795,-0.888484,0.005553,-0.000527,-0.08146
SZ.002576,2024,4,0.054127,-0.238466,0.004046,0.047854,0.700147
SZ.002575,2024,4,-0.022317,-3.243743,0.001055,0.022928,0.081068
SZ.002580,2024,4,0.097644,0.061882,0.003668,0.081322,0.307986
SZ.002578,2024,4,0.013533,-0.250796,0.003457,-0.010911,-0.238316
SZ.002584,2024,4,0.026582,0.821079,0.00511,-0.020543,-0.002135
SZ.002582,2024,4,-0.018717,-0.339226,0.002788,-0.138021,-0.103595
SZ.002583,2024,4,-0.84396,-8.28031,0.00773,-0.593491,0.495574
SZ.002590,2024,4,0.081589,-0.339493,0.004938,0.283478,-0.01281
SZ.002592,2024,4,0.082577,-0.33241,0.002213,0.083566,-0.178964
SZ.002585,2024,4,-0.04374,-1.374901,0.003324,-0.046402,0.082539
SZ.002586,2024,4,-0.050312,-0.224707,0.006115,-0.043723,0.012104
SZ.002589,2024,4,0.003754,0.28296,0.006444,0.01652,-0.068154
SZ.002587,2024,4,-0.028356,-4.636476,0.002925,-0.05739,-0.093477
SZ.002778,2024,4,-0.50384,-0.129835,0.00715,-0.402454,-0.095465
SZ.002588,2024,4,0.127667,0.129148,0.00443,0.115021,0.095178
SZ.002783,2024,4,0.072196,0.038768,0.005556,0.611905,-0.097381
SZ.002605,2024,4,0.160117,-0.051176,0.003001,0.089916,0.035126
SZ.002594,2024,4,0.248437,0.32682,0.007464,0.334565,0.105053
SZ.002593,2024,4,0.021673,-0.147451,0.004901,0.002601,-0.11974
SZ.002596,2024,4,-0.277547,0.502612,0.007928,-0.243724,-0.084536
SZ.002734,2024,4,0.030043,0.471334,0.005953,-0.047069,-0.00885
SZ.002626,2024,4,0.083351,0.328876,0.003244,0.090534,0.463655
SZ.002600,2024,4,0.092147,-0.141016,0.005599,0.085302,0.339556
SZ.002601,2024,4,0.095352,-0.309799,0.006104,0.023215,0.041658
SZ.002597,2024,4,0.075547,-0.209447,0.002311,0.064372,-0.111341
SZ.002598,2024,4,0.05718,-0.319581,0.005749,0.03849,0.15615
SZ.002607,2024,4,0.284444,1.877709,0.008887,0.277373,-0.119731
SZ.002602,2024,4,0.049418,0.777594,0.003462,0.021324,0.186276
SZ.002603,2024,4,-0.066858,-1.546145,0.00234,-0.107097,-0.437486
SZ.002620,2024,4,-1.342152,0.536569,0.009285,-0.828114,-0.091522
SZ.002627,2024,4,0.037958,0.00055,0.002162,-0.0084,0.008336
SZ.002911,2024,4,0.114035,0.043561,0.005105,0.288619,-0.029345
SZ.002608,2024,4,0.106003,0.508237,0.005332,0.134155,0.034777
SZ.002830,2024,4,0.060196,0.047653,0.004939,-0.016256,-0.108834
SZ.002717,2024,4,-0.616663,0.116185,0.009148,-0.499698,-0.026971
SZ.002629,2024,4,0.272866,1.438143,0.008083,0.146858,1.10782
SZ.002611,2024,4,0.105506,0.148361,0.003061,0.103218,-0.178238
SZ.002616,2024,4,0.079345,0.355594,0.007323,0.055698,0.014259
SZ.002612,2024,4,0.088693,0.016534,0.005742,-0.215944,0.108805
SZ.002624,2024,4,-0.163932,-3.403205,0.003956,-0.246047,-0.112111
SZ.002745,2024,4,0.028371,-0.178634,0.00454,-0.070527,0.007414
SZ.002641,2024,4,0.035116,-0.490262,0.003318,0.017703,-0.008483
SZ.002617,2024,4,0.042882,2.003937,0.004019,0.035653,0.168996
SZ.002628,2024,4,-0.031332,-18.052589,0.005731,-0.030513,-0.06276
SZ.002625,2024,4,0.073442,0.117915,0.000993,0.012902,0.027662
SZ.002623,2024,4,-0.040612,-2.419718,0.004361,-0.072859,0.18211
SZ.002637,2024,4,0.03626,1.742239,0.005199,0.017663,0.006074
SZ.002636,2024,4,0.010972,1.392679,0.004505,-0.00112,0.102758
SZ.002634,2024,4,-0.963617,-4.264399,0.009325,-0.72632,-0.128432
SZ.002640,2024,4,-0.435134,-37.206694,0.007289,-0.368237,-0.056076
SZ.002631,2024,4,-0.044022,-4.553738,0.003952,0.24821,-0.47694
SZ.002633,2024,4,0.016501,1.361301,0.003407,0.017069,-0.113227
SZ.002635,2024,4,0.044676,-0.152895,0.002813,-0.015877,0.020971
SZ.002632,2024,4,0.078163,0.081309,0.002709,-0.04314,1.008217
SZ.002648,2024,4,0.21782,0.267197,0.005563,0.189319,-0.027837
SZ.002646,2024,4,0.014952,-0.545801,0.001642,-0.002846,0.046348
SZ.002639,2024,4,0.014612,2.567601,0.004394,0.002926,-0.079848
SZ.002645,2024,4,-0.101084,-0.81206,0.004153,-0.101988,0.045947
SZ.002673,2024,4,0.049449,0.192224,0.006976,0.031019,-0.016865
SZ.002638,2024,4,-0.104833,-3.220415,0.001299,-0.111295,0.224141
SZ.002647,2024,4,0.0,-2.899856,0.011416,-12.654735,0.213135
SZ.002668,2024,4,0.532186,0.262027,0.007621,0.709056,0.113482
SZ.002642,2024,4,0.024523,1.078669,0.004853,0.029784,-0.256709
SZ.002651,2024,4,0.04386,-0.022782,0.00194,0.030676,0.123083
SZ.002649,2024,4,0.030416,-0.428313,0.002913,0.027777,0.24551
SZ.002664,2024,4,0.006216,-0.913958,0.006692,0.005324,0.227491
SZ.002655,2024,4,0.123111,0.426359,0.006105,0.098243,0.443381
SZ.002656,2024,4,-0.175567,0.292252,0.003084,-0.09525,-0.331993
SZ.002667,2024,4,-0.591503,-0.420965,0.005575,-0.459117,0.01271
SZ.002662,2024,4,0.084155,-0.29702,0.001896,0.049693,-0.096984
SZ.002688,2024,4,0.044599,-0.107084,0.005576,-8.2e-05,0.072724
SZ.002652,2024,4,0.026664,-0.780512,0.004482,0.027025,-0.293489
SZ.002650,2024,4,-0.12165,-0.270094,0.001841,-0.100049,-0.249967
SZ.002666,2024,4,0.019901,0.606277,0.002985,0.030711,-0.172249
SZ.002654,2024,4,0.041785,1.50074,0.006675,0.049302,0.286923
SZ.002653,2024,4,0.094232,0.57733,0.003819,0.008,0.045861
SZ.002672,2024,4,-0.198656,0.002154,0.00632,-0.199397,0.001122
SZ.002663,2024,4,-0.172288,-21.403522,0.004882,-0.188603,-0.013815
SZ.002657,2024,4,-0.029749,0.488556,0.002572,-0.028674,-0.006557
SZ.002660,2024,4,0.052683,-0.172038,0.003351,0.025352,0.265422
SZ.002669,2024,4,-0.086304,-9.618423,0.005813,-0.083639,0.057869
SZ.002658,2024,4,0.064259,-0.163211,0.001501,-0.030902,-0.059729
SZ.002674,2024,4,0.058938,-0.106518,0.004024,0.001804,0.205031
SZ.002661,2024,4,0.060415,1.492094,0.005453,0.017302,0.098846
SZ.002659,2024,4,-0.016937,0.282792,0.003043,-0.016683,0.041688
SZ.002670,2024,4,0.015182,6.522728,0.007559,0.017872,0.597059
SZ.002675,2024,4,0.039721,-0.443683,0.003779,-0.061766,0.214565
SZ.002799,2024,4,-0.03961,0.985011,0.003408,-0.047183,-0.085933
SZ.002677,2024,4,0.060019,-0.764544,0.001207,-0.185699,-0.252907
SZ.002676,2024,4,0.044774,0.727652,0.00638,0.048001,0.752495
SZ.002671,2024,4,0.040111,1.529455,0.00435,0.038253,0.281463
SZ.002696,2024,4,-0.011175,0.432369,0.005355,-0.049715,0.108971
SZ.002685,2024,4,0.083125,1.099627,0.005078,0.070737,-0.088203
SZ.002682,2024,4,-0.260602,-0.10618,0.008162,-0.231093,0.019452
SZ.002692,2024,4,0.061242,0.373375,0.006341,0.04993,0.239247
SZ.002690,2024,4,0.234059,-0.128432,0.001647,0.010484,-0.174074
SZ.002678,2024,4,-0.0659,-144.765341,0.001298,-0.067397,-0.375349
SZ.002691,2024,4,-0.002016,-1.721969,0.00228,-0.001454,0.233879
SZ.002851,2024,4,0.083617,-0.266226,0.004898,0.361655,0.053388
SZ.002679,2024,4,0.013636,0.302886,0.006125,0.005778,-0.055406
SZ.002689,2024,4,0.015469,-0.415823,0.003569,0.012955,-0.113771
SZ.002701,2024,4,0.088768,0.051443,0.004829,0.039045,0.166534
SZ.002687,2024,4,0.058904,-0.550697,0.00272,-0.041196,-0.085802
SZ.002694,2024,4,-0.312586,-2.846909,0.00634,-0.288341,-0.06342
SZ.002698,2024,4,0.144798,-0.015794,0.00432,0.098568,-0.015187
SZ.002752,2024,4,0.130216,0.267621,0.005608,0.10729,-0.182804
SZ.002681,2024,4,0.041701,1.78207,0.004982,0.070842,0.026352
SZ.002686,2024,4,0.014035,0.047101,0.004455,0.008617,0.117788
SZ.002683,2024,4,0.138509,0.206126,0.006025,0.00366,0.423432
SZ.002693,2024,4,-0.181073,-0.47644,0.004749,-0.165595,0.303421
SZ.002718,2024,4,-0.113513,-2.805472,0.003305,-0.152917,-0.253644
SZ.002715,2024,4,0.011507,-0.784216,0.005347,0.153832,-0.105286
SZ.002716,2024,4,0.068755,2.056505,0.004041,0.995692,-0.121128
SZ.002713,2024,4,0.0,-5.428821,0.015789,-18.167014,-0.0237
SZ.002723,2024,4,-0.200078,-23.809775,0.006128,-0.186209,0.048564
SZ.002792,2024,4,0.014825,-0.490042,0.001975,-0.008277,-0.249604
SZ.002727,2024,4,0.014982,-0.803193,0.005453,-0.032916,0.046369
SZ.002709,2024,4,0.036581,-0.740296,0.004437,-0.018791,0.022276
SZ.002725,2024,4,0.047751,1.925101,0.002242,0.049185,0.021388
SZ.002746,2024,4,0.044566,-0.006967,0.003859,0.01674,0.405744
SZ.002708,2024,4,0.030195,1.208014,0.00514,0.003422,0.145001
SZ.002695,2024,4,0.014539,-0.430281,0.001604,-0.014225,-0.066675
SZ.002714,2024,4,0.265183,5.540701,0.005868,0.146491,-0.092738
SZ.002815,2024,4,0.036153,-0.281438,0.003759,0.012724,0.057043
SZ.002703,2024,4,0.087387,0.989341,0.004024,0.321944,0.101509
SZ.002722,2024,4,0.061316,0.256461,0.002264,0.047336,0.103473
SZ.001203,2024,4,0.121071,-0.341728,0.005776,0.104145,0.091514
SZ.002719,2024,4,-0.6769,-1.358436,0.007994,-0.505734,-0.042124
SZ.002700,2024,4,0.088147,-0.060847,0.001435,0.70133,-0.223217
SZ.002782,2024,4,0.120976,0.810369,0.0053,0.083275,0.034944
SZ.002721,2024,4,0.00702,-0.977323,0.000483,0.017903,-0.249756
SZ.002697,2024,4,0.121575,-0.071211,0.004612,0.085762,-0.044416
SZ.002843,2024,4,0.035634,-0.622009,0.004574,-0.046656,-0.025085
SZ.002707,2024,4,0.13165,2.695724,0.007283,0.14915,-0.047454
SZ.002748,2024,4,0.019476,0.843139,0.003929,0.001584,-0.050418
SZ.002705,2024,4,0.132891,0.065801,0.004631,0.088092,0.081253
SZ.002838,2024,4,0.045469,-0.02006,0.004796,0.012917,0.648351
SZ.002728,2024,4,0.010857,-0.919048,0.002649,-0.122222,0.266932
SZ.002724,2024,4,-0.053338,-32.291315,0.002414,-0.080195,0.057998
SZ.002726,2024,4,0.014483,1.004636,0.007174,0.014374,-0.094924
SZ.002905,2024,4,-0.781252,-7.66977,0.009741,-0.515591,-0.253177
SZ.002712,2024,4,-0.024414,0.728453,0.005032,-0.027756,0.398048
SZ.002773,2024,4,0.144767,0.141481,0.000744,0.108812,-0.031618
SZ.000333,2024,4,0.203026,0.14852,0.006233,0.330744,0.208335
SZ.002801,2024,4,0.140027,0.924186,0.002156,0.105864,0.497494
SZ.002798,2024,4,-0.298615,0.135608,0.007233,-0.252208,-0.033348
SZ.002802,2024,4,0.091726,0.164265,0.000905,-0.059509,0.120218
SZ.002796,2024,4,0.104779,4.829912,0.003857,0.059471,-0.074042
SZ.002800,2024,4,0.017274,1.399623,0.005404,0.010786,1.05469
SZ.002739,2024,4,-0.125972,-2.030723,0.006997,-0.14139,-0.035894
SZ.002757,2024,4,-0.081078,-1.969705,0.004134,-0.13651,-0.071427
SZ.002779,2024,4,0.089813,0.278952,0.003416,0.064523,0.392702
SZ.002768,2024,4,0.143208,0.334217,0.006168,0.110624,0.305062
SZ.002730,2024,4,0.059607,-0.212928,0.00402,0.030349,0.227279
SZ.002761,2024,4,0.023942,-0.406711,0.009213,0.068371,-0.000986
SZ.002791,2024,4,0.016678,-0.653853,0.003967,0.120807,-0.125827
SZ.002732,2024,4,0.071619,-0.423947,0.002306,0.056739,-0.142502
SZ.002742,2024,4,0.0,-0.587417,0.010872,-2.192661,-0.130457
SZ.002786,2024,4,-0.749021,-2.254576,0.009412,-0.529603,-0.070013
SZ.002771,2024,4,0.010563,0.997589,0.003569,0.004547,-0.04582
SZ.002767,2024,4,0.032171,1.733371,0.002868,0.02968,0.133393
SZ.002818,2024,4,0.117567,-0.149385,0.001418,-0.019911,0.081405
SZ.002735,2024,4,-0.038803,-2.078824,0.004093,-0.047481,0.066554
SZ.002780,2024,4,-0.031701,-4.750335,0.004405,-0.031207,0.229714
SZ.002741,2024,4,-0.128905,0.524032,0.00478,0.359914,-0.11385
SZ.002729,2024,4,0.072767,1.029288,0.001652,0.065283,0.090744
SZ.002733,2024,4,0.035763,-0.301048,0.004706,-0.009499,0.105637
SZ.002747,2024,4,-0.361229,-7.156566,0.008134,-0.33724,0.136196
SZ.002755,2024,4,0.053766,1.619191,0.002237,0.056092,0.764201
SZ.002749,2024,4,0.189329,0.200634,0.001551,0.185047,-0.395138
SZ.002737,2024,4,0.107638,-0.568448,0.002121,-0.080677,-0.341647
SZ.002775,2024,4,-0.450219,0.230457,0.009603,-0.320462,0.073214
SZ.002766,2024,4,0.079236,0.858986,0.003035,0.150031,-0.391333
SZ.002763,2024,4,0.040035,-0.513742,0.002758,-0.045076,0.106624
SZ.002762,2024,4,0.06127,3.109329,0.000855,0.041377,0.410448
SZ.002788,2024,4,0.113169,-0.046081,0.007474,0.073305,0.07146
SZ.002760,2024,4,-0.070887,-0.020013,0.003609,-0.106429,-0.210835
SZ.002819,2024,4,-0.071348,-0.778842,0.003022,-0.050653,-0.010992
SZ.002793,2024,4,-0.501273,-0.368492,0.006634,-0.440351,0.130285
SZ.002806,2024,4,0.091343,1.259693,0.005126,0.153808,0.247409
SZ.002787,2024,4,0.040651,7.427239,0.003444,0.121117,-0.107213
SZ.002822,2024,4,-0.914235,-1.576475,0.008311,-0.611052,-0.034537
SZ.002789,2024,4,0.0,-0.522221,0.010523,-26.408904,0.089075
SZ.002811,2024,4,0.083563,2.968952,0.005625,-0.040982,0.002283
SZ.002821,2024,4,0.055292,-0.58426,0.001258,-0.03629,0.074786
SZ.002809,2024,4,0.029362,-0.429795,0.003546,0.010451,0.163011
SZ.002832,2024,4,0.156509,-0.14293,0.002945,0.037368,0.15919
SZ.002817,2024,4,0.054216,-0.238958,0.001553,0.017725,-0.164367
SZ.002979,2024,4,0.142901,0.510652,0.003674,0.127205,-0.102884
SZ.002795,2024,4,-0.453351,-0.802909,0.006754,-0.346752,-0.047286
SZ.002790,2024,4,0.086019,-0.165339,0.002243,0.023698,-0.01529
SZ.002753,2024,4,0.048001,0.098955,0.002844,0.01318,-0.021037
SZ.002758,2024,4,0.081742,-0.053736,0.005956,0.041235,-0.151528
SZ.002759,2024,4,-0.346828,-39.988299,0.004189,-0.317927,0.019131
SZ.002797,2024,4,0.058061,1.48567,0.006812,0.100187,0.198154
SZ.002923,2024,4,0.034216,-0.403827,0.004748,-0.022942,-0.006756
SZ.002813,2024,4,-0.163701,-1.018795,0.00407,-0.143866,0.448229
SZ.003016,2024,4,-0.024602,-1.672872,0.002309,-0.058584,-0.021308
SZ.002823,2024,4,0.100141,1.217335,0.004602,0.305301,-0.303356
SZ.002820,2024,4,0.02846,-0.556434,0.000864,-0.063112,0.142914
SZ.002731,2024,4,0.13427,0.816451,0.006943,0.128947,0.120741
SZ.002777,2024,4,0.043849,-0.523659,0.003283,0.014736,-0.055047
SZ.002803,2024,4,0.081175,-0.44463,0.003696,-0.034368,0.016376
SZ.002772,2024,4,0.037937,-0.206558,0.004639,-0.033609,0.088672
SZ.002828,2024,4,0.006776,-0.922131,0.00623,0.114213,-0.142015
SZ.002856,2024,4,-1.113272,-0.49808,0.009425,-0.701,0.010952
SZ.002829,2024,4,-0.125731,-5.135526,0.00315,-0.119179,0.104708
SZ.002812,2024,4,-0.021648,-1.248998,0.004448,-0.091184,0.133701
SZ.002825,2024,4,0.0853,0.311854,0.004015,0.052177,0.090004
SZ.002816,2024,4,-0.211188,0.077811,0.003811,-0.185613,0.910808
SZ.002785,2024,4,-0.058891,-0.698723,0.004256,-0.074746,0.070664
