ts_code,symbol,name,area,industry,market,cnspell,list_date,act_name,act_ent_type,list_status
300937.SZ,300937,药易购,四川,医药商业,创业板,YYG,20210127,李燕飞,民营企业,L
688096.SH,688096,京源环保,江苏,环境保护,科创板,JYHB,20200409,,,L
605319.SH,605319,无锡振华,江苏,汽车配件,主板,WXZH,20210607,钱犇,民营企业,L
605208.SH,605208,永茂泰,上海,铝,主板,YMT,20210308,徐宏,民营企业,L
601156.SH,601156,东航物流,上海,仓储物流,主板,DHWL,20210609,中国东方航空集团有限公司,中央企业,L
300774.SZ,300774,倍杰特,北京,环境保护,创业板,BJT,20210804,权秋红,民营企业,L
605162.SH,605162,新中港,浙江,供气供热,主板,XZG,20210707,谢百军,民营企业,L
601825.SH,601825,沪农商行,上海,银行,主板,HNSH,20210819,无实际控制人,其他,L
003030.SZ,003030,祖名股份,浙江,食品,主板,ZMGF,20210106,蔡祖明,民营企业,L
688339.SH,688339,亿华通-U,北京,汽车配件,科创板,YHT,20200810,,,L
688177.SH,688177,百奥泰,广东,生物制药,科创板,BAT,20200221,,,L
688222.SH,688222,成都先导,四川,化学制药,科创板,CDXD,20200416,,,L
688318.SH,688318,财富趋势,深圳,软件服务,科创板,CFQS,20200427,,,L
688037.SH,688037,芯源微,辽宁,半导体,科创板,XYW,20191216,,,L
300999.SZ,300999,金龙鱼,上海,食品,创业板,JLY,20201015,无实际控制人,其他,L
688398.SH,688398,赛特新材,福建,矿物制品,科创板,STXC,20200211,,,L
688277.SH,688277,天智航-U,北京,医疗保健,科创板,TZH,20200707,,,L
688200.SH,688200,华峰测控,北京,半导体,科创板,HFCK,20200218,,,L
688221.SH,688221,前沿生物-U,江苏,生物制药,科创板,QYSW,20201028,,,L
605305.SH,605305,中际联合,北京,工程机械,主板,ZJLH,20210506,刘志欣,民营企业,L
605286.SH,605286,同力天启,江苏,运输设备,主板,TLTQ,20210322,李国平,民营企业,L
688567.SH,688567,孚能科技,江西,电气设备,科创板,FNKJ,20200717,,,L
688520.SH,688520,神州细胞,北京,生物制药,科创板,SZXB,20200622,,,L
688521.SH,688521,芯原股份,上海,半导体,科创板,XYGF,20200818,,,L
003031.SZ,003031,中瓷电子,河北,元器件,主板,ZCDZ,20210104,国务院国有资产监督管理委员会,中央企业,L
688180.SH,688180,君实生物-U,上海,生物制药,科创板,JSSW,20200715,,,L
688312.SH,688312,燕麦科技,深圳,专用机械,科创板,YMKJ,20200608,,,L
605300.SH,605300,佳禾食品,江苏,乳制品,主板,JHSP,20210430,柳新荣,民营企业,L
603171.SH,603171,税友股份,浙江,软件服务,主板,SYGF,20210630,张镇潮,民营企业,L
688377.SH,688377,迪威尔,江苏,专用机械,科创板,DWE,20200708,,,L
688488.SH,688488,艾迪药业,江苏,生物制药,科创板,ADYY,20200720,,,L
003039.SZ,003039,顺控发展,广东,水务,主板,SKFZ,20210308,佛山市顺德区国有资产监督管理局,地方国有企业,L
300913.SZ,300913,兆龙互连,浙江,通信设备,创业板,ZLHL,20201207,姚金龙,民营企业,L
300884.SZ,300884,狄耐克,福建,IT设备,创业板,DNK,20201112,缪国栋,民营企业,L
688598.SH,688598,金博股份,湖南,矿物制品,科创板,JBGF,20200518,,,L
688157.SH,688157,松井股份,湖南,染料涂料,科创板,SJGF,20200609,,,L
300986.SZ,300986,志特新材,江西,建筑工程,创业板,ZTXC,20210430,高渭泉,民营企业,L
603324.SH,603324,盛剑科技,上海,环境保护,主板,SJKJ,20210407,张伟明,民营企业,L
688309.SH,688309,恒誉环保,山东,环境保护,科创板,HYHB,20200714,,,L
601816.SH,601816,京沪高铁,北京,铁路,主板,JHGT,20200116,中国国家铁路集团有限公司,中央企业,L
688156.SH,688156,路德科技,湖北,饲料,科创板,LDKJ,20200922,,,L
688336.SH,688336,三生国健,上海,生物制药,科创板,SSGJ,20200722,,,L
688286.SH,688286,敏芯股份,江苏,半导体,科创板,MXGF,20200810,,,L
688356.SH,688356,键凯科技,北京,化学制药,科创板,JKKJ,20200826,,,L
301299.SZ,301299,卓创资讯,山东,互联网,创业板,ZCZX,20221019,姜虎林,民营企业,L
300921.SZ,300921,南凌科技,深圳,互联网,创业板,NLKJ,20201222,陈树林,民营企业,L
688004.SH,688004,博汇科技,北京,软件服务,科创板,BHKJ,20200612,,,L
688558.SH,688558,国盛智科,江苏,机床制造,科创板,GSZK,20200630,,,L
688418.SH,688418,震有科技,深圳,通信设备,科创板,ZYKJ,20200722,,,L
688589.SH,688589,力合微,深圳,半导体,科创板,LHW,20200722,,,L
300911.SZ,300911,亿田智能,浙江,家用电器,创业板,YTZN,20201203,孙伟勇,民营企业,L
300918.SZ,300918,南山智尚,山东,纺织,创业板,NSZS,20201222,龙口市东江街道南山村村民委员会,民营企业,L
300940.SZ,300940,南极光,深圳,元器件,创业板,NJG,20210203,姜发明,民营企业,L
688569.SH,688569,铁科轨道,北京,运输设备,科创板,TKGD,20200831,,,L
688586.SH,688586,江航装备,安徽,航空,科创板,JHZB,20200731,,,L
001299.SZ,001299,美能能源,陕西,供气供热,主板,MNNY,20221031,晏立群,民营企业,L
605086.SH,605086,龙高股份,福建,矿物制品,主板,LGGF,20210416,福建省龙岩市人民政府国有资产监督管理委员会,地方国有企业,L
605287.SH,605287,德才股份,山东,装修装饰,主板,DCGF,20210706,叶德才,民营企业,L
688077.SH,688077,大地熊,安徽,矿物制品,科创板,DDX,20200722,,,L
688229.SH,688229,博睿数据,北京,软件服务,科创板,BRSJ,20200817,,,L
688065.SH,688065,凯赛生物,上海,化工原料,科创板,KSSW,20200812,,,L
688050.SH,688050,爱博医疗,北京,医疗保健,科创板,ABYL,20200729,,,L
605016.SH,605016,百龙创园,山东,食品,主板,BLCY,20210421,窦宝德,民营企业,L
300925.SZ,300925,法本信息,深圳,软件服务,创业板,FBXX,20201230,严华,民营企业,L
300920.SZ,300920,润阳科技,浙江,塑料,创业板,RYKJ,20201225,杨庆锋,民营企业,L
688106.SH,688106,金宏气体,江苏,化工原料,科创板,JHQT,20200616,,,L
300903.SZ,300903,科翔股份,广东,元器件,创业板,KXGF,20201105,郑晓蓉,民营企业,L
688379.SH,688379,华光新材,浙江,机械基件,科创板,HGXC,20200819,,,L
688580.SH,688580,伟思医疗,江苏,医疗保健,科创板,WSYL,20200721,,,L
688060.SH,688060,云涌科技,江苏,IT设备,科创板,YYKJ,20200710,,,L
300977.SZ,300977,深圳瑞捷,深圳,建筑工程,创业板,SZRJ,20210420,黄新华,民营企业,L
600906.SH,600906,财达证券,河北,证券,主板,CDZQ,20210507,河北省人民政府国有资产监督管理委员会,地方国有企业,L
300950.SZ,300950,德固特,山东,专用机械,创业板,DGT,20210303,魏振文,民营企业,L
688508.SH,688508,芯朋微,江苏,半导体,科创板,XPW,20200722,,,L
688600.SH,688600,皖仪科技,安徽,电器仪表,科创板,WYKJ,20200703,,,L
688602.SH,688602,康鹏科技,上海,化工原料,科创板,KPKJ,20230720,,,L
688311.SH,688311,盟升电子,四川,元器件,科创板,MSDZ,20200731,,,L
688390.SH,688390,固德威,江苏,电气设备,科创板,GDW,20200904,,,L
688155.SH,688155,先惠技术,上海,电气设备,科创板,XHJS,20200811,,,L
688577.SH,688577,浙海德曼,浙江,机床制造,科创板,ZHDM,20200916,,,L
688556.SH,688556,高测股份,山东,专用机械,科创板,GCGF,20200807,,,L
688585.SH,688585,上纬新材,上海,化工原料,科创板,SWXC,20200928,,,L
688338.SH,688338,赛科希德,北京,医疗保健,科创板,SKXD,20200806,,,L
688590.SH,688590,新致软件,上海,软件服务,科创板,XZRJ,20201207,,,L
688393.SH,688393,安必平,广东,医疗保健,科创板,ABP,20200820,,,L
300948.SZ,300948,冠中生态,山东,环境保护,创业板,GZST,20210225,靳春平,民营企业,L
605080.SH,605080,浙江自然,浙江,文教休闲,主板,ZJZR,20210506,夏永辉,民营企业,L
300916.SZ,300916,朗特智能,深圳,元器件,创业板,LTZN,20201202,欧阳正良,民营企业,L
003037.SZ,003037,三和管桩,广东,水泥,主板,SHGZ,20210204,韦泽林,民营企业,L
605028.SH,605028,世茂能源,浙江,供气供热,主板,SMNY,20210712,李立峰,民营企业,L
300998.SZ,300998,宁波方正,浙江,专用机械,创业板,NBFZ,20210602,方永杰,民营企业,L
300895.SZ,300895,铜牛信息,北京,软件服务,创业板,TNXX,20200924,北京市人民政府国有资产监督管理委员会,地方国有企业,L
688056.SH,688056,莱伯泰科,北京,电器仪表,科创板,LBTK,20200902,,,L
688819.SH,688819,天能股份,浙江,电气设备,科创板,TNGF,20210118,,,L
688559.SH,688559,海目星,深圳,专用机械,科创板,HMX,20200909,,,L
605589.SH,605589,圣泉集团,山东,化工原料,主板,SQJT,20210810,唐一林,民营企业,L
301081.SZ,301081,严牌股份,浙江,环境保护,创业板,YPGF,20211020,孙尚泽,民营企业,L
301024.SZ,301024,霍普股份,上海,建筑工程,创业板,HPGF,20210728,龚俊,民营企业,L
300961.SZ,300961,深水海纳,深圳,环境保护,创业板,SSHN,20210330,李海波,民营企业,L
301116.SZ,301116,益客食品,江苏,食品,创业板,YKSP,20220118,田立余,民营企业,L
605089.SH,605089,味知香,江苏,食品,主板,WZX,20210427,夏靖,民营企业,L
600032.SH,600032,浙江新能,浙江,新型电力,主板,ZJXN,20210525,浙江省人民政府国有资产监督管理委员会,地方国有企业,L
300965.SZ,300965,恒宇信通,北京,航空,创业板,HYXT,20210402,王舒公,民营企业,L
688055.SH,688055,龙腾光电,江苏,元器件,科创板,LTGD,20200817,,,L
688215.SH,688215,瑞晟智能,浙江,专用机械,科创板,RSZN,20200828,,,L
688335.SH,688335,复洁科技,上海,环境保护,科创板,FJKJ,20200817,,,L
688185.SH,688185,康希诺,天津,生物制药,科创板,KXN,20200813,,,L
300947.SZ,300947,德必集团,上海,房产服务,创业板,DBJT,20210210,贾波,民营企业,L
688289.SH,688289,圣湘生物,湖南,医疗保健,科创板,SXSW,20200828,,,L
688519.SH,688519,南亚新材,上海,元器件,科创板,NYXC,20200818,,,L
688550.SH,688550,瑞联新材,陕西,化工原料,科创板,RLXC,20200902,,,L
688301.SH,688301,奕瑞科技,上海,医疗保健,科创板,YRKJ,20200918,,,L
688095.SH,688095,福昕软件,福建,软件服务,科创板,FXRJ,20200908,,,L
688330.SH,688330,宏力达,上海,电气设备,科创板,HLD,20201015,,,L
688313.SH,688313,仕佳光子,河南,通信设备,科创板,SJGZ,20200812,,,L
688777.SH,688777,中控技术,浙江,专用机械,科创板,ZKJS,20201124,,,L
688256.SH,688256,寒武纪-U,北京,半导体,科创板,HWJ,20200720,,,L
688127.SH,688127,蓝特光学,浙江,元器件,科创板,LTGX,20200921,,,L
300972.SZ,300972,万辰集团,福建,食品,创业板,WCJT,20210419,王泽宁,民营企业,L
003035.SZ,003035,南网能源,广东,新型电力,主板,NWNY,20210119,国务院国有资产监督管理委员会,中央企业,L
301030.SZ,301030,仕净科技,江苏,环境保护,创业板,SJKJ,20210722,朱叶,民营企业,L
688595.SH,688595,芯海科技,深圳,半导体,科创板,XHKJ,20200928,,,L
688551.SH,688551,科威尔,安徽,专用机械,科创板,KWE,20200910,,,L
688383.SH,688383,新益昌,深圳,专用机械,科创板,XYC,20210428,,,L
688093.SH,688093,世华科技,江苏,化工原料,科创板,SHKJ,20200930,,,L
600905.SH,600905,三峡能源,北京,新型电力,主板,SXNY,20210610,中国长江三峡集团有限公司,中央企业,L
600935.SH,600935,华塑股份,安徽,化工原料,主板,HSGF,20211126,安徽省人民政府国有资产监督管理委员会,地方国有企业,L
300946.SZ,300946,恒而达,福建,机械基件,创业板,HED,20210208,林正华,民营企业,L
688386.SH,688386,泛亚微透,江苏,化工原料,科创板,FYWT,20201016,,,L
688408.SH,688408,中信博,江苏,电气设备,科创板,ZXB,20200828,,,L
688316.SH,688316,青云科技-U,北京,软件服务,科创板,QYKJ,20210316,,,L
688596.SH,688596,正帆科技,上海,专用机械,科创板,ZFKJ,20200820,,,L
688378.SH,688378,奥来德,吉林,专用机械,科创板,ALD,20200903,,,L
688659.SH,688659,元琛科技,安徽,环境保护,科创板,YCKJ,20210331,,,L
688083.SH,688083,中望软件,广东,软件服务,科创板,ZWRJ,20210311,,,L
688129.SH,688129,东来技术,上海,染料涂料,科创板,DLJS,20201023,,,L
688017.SH,688017,绿的谐波,江苏,机械基件,科创板,LDXB,20200828,,,L
688581.SH,688581,安杰思,浙江,医疗保健,科创板,AJS,20230519,,,L
688529.SH,688529,豪森智能,辽宁,专用机械,科创板,HSZN,20201109,,,L
688578.SH,688578,艾力斯,上海,化学制药,科创板,ALS,20201202,,,L
688308.SH,688308,欧科亿,湖南,机械基件,科创板,OKY,20201210,,,L
688013.SH,688013,天臣医疗,江苏,医疗保健,科创板,TCYL,20200928,,,L
688135.SH,688135,利扬芯片,广东,半导体,科创板,LYXP,20201111,,,L
300964.SZ,300964,本川智能,江苏,元器件,创业板,BCZN,20210805,董晓俊,民营企业,L
301002.SZ,301002,崧盛股份,深圳,电气设备,创业板,SSGF,20210607,田年斌,民营企业,L
301171.SZ,301171,易点天下,陕西,互联网,创业板,YDTX,20220819,邹小武,民营企业,L
301023.SZ,301023,奕帆传动,江苏,电气设备,创业板,YFCD,20210707,刘锦成,民营企业,L
301036.SZ,301036,双乐股份,江苏,染料涂料,创业板,SLGF,20210729,杨汉洲,民营企业,L
301011.SZ,301011,华立科技,广东,文教休闲,创业板,HLKJ,20210617,苏本立,外资,L
301029.SZ,301029,怡合达,广东,专用机械,创业板,YHD,20210723,金立国,民营企业,L
300967.SZ,300967,晓鸣股份,宁夏,农业综合,创业板,XMGF,20210413,魏晓明,民营企业,L
688536.SH,688536,思瑞浦,江苏,半导体,科创板,SRP,20200921,,,L
688160.SH,688160,步科股份,上海,电器仪表,科创板,BKGF,20201112,,,L
688070.SH,688070,纵横股份,四川,航空,科创板,ZHGF,20210210,,,L
688608.SH,688608,恒玄科技,上海,半导体,科创板,HXKJ,20201216,,,L
688617.SH,688617,惠泰医疗,深圳,医疗保健,科创板,HTYL,20210107,,,L
688575.SH,688575,亚辉龙,深圳,医疗保健,科创板,YHL,20210517,,,L
688557.SH,688557,兰剑智能,山东,专用机械,科创板,LJZN,20201202,,,L
605499.SH,605499,东鹏饮料,深圳,软饮料,主板,DPYL,20210527,林木勤,民营企业,L
300993.SZ,300993,玉马科技,山东,家居用品,创业板,YMKJ,20210524,孙承志,民营企业,L
300956.SZ,300956,英力股份,安徽,元器件,创业板,YLGF,20210326,戴明,民营企业,L
300997.SZ,300997,欢乐家,广东,软饮料,创业板,HLJ,20210602,李兴,民营企业,L
605189.SH,605189,富春染织,安徽,纺织,主板,FCRZ,20210528,何培富,民营企业,L
300951.SZ,300951,博硕科技,深圳,元器件,创业板,BSKJ,20210226,徐思通,民营企业,L
688328.SH,688328,深科达,深圳,专用机械,科创板,SKD,20210309,,,L
688219.SH,688219,会通股份,安徽,塑料,科创板,HTGF,20201118,,,L
688677.SH,688677,海泰新光,山东,医疗保健,科创板,HTXG,20210226,,,L
688092.SH,688092,爱科科技,浙江,专用机械,科创板,AKKJ,20210319,,,L
688699.SH,688699,明微电子,深圳,半导体,科创板,MWDZ,20201218,,,L
688179.SH,688179,阿拉丁,上海,化学制药,科创板,ALD,20201026,,,L
688195.SH,688195,腾景科技,福建,元器件,科创板,TJKJ,20210326,,,L
688668.SH,688668,鼎通科技,广东,通信设备,科创板,DTKJ,20201221,,,L
688658.SH,688658,悦康药业,北京,化学制药,科创板,YKYY,20201224,,,L
688665.SH,688665,四方光电,湖北,电器仪表,科创板,SFGD,20210209,,,L
688698.SH,688698,伟创电气,江苏,电气设备,科创板,WCDQ,20201229,,,L
300919.SZ,300919,中伟新材,贵州,电气设备,创业板,ZWXC,20201223,邓伟明,民营企业,L
301000.SZ,301000,肇民科技,上海,汽车配件,创业板,ZMKJ,20210528,邵雄辉,民营企业,L
301190.SZ,301190,善水科技,江西,染料涂料,创业板,SSKJ,20211224,吴新艳,民营企业,L
301182.SZ,301182,凯旺科技,河南,元器件,创业板,KWKJ,20211223,陈海刚,民营企业,L
300975.SZ,300975,商络电子,江苏,元器件,创业板,SLDZ,20210421,沙宏志,民营企业,L
300973.SZ,300973,立高食品,广东,食品,创业板,LGSP,20210415,彭裕辉,民营企业,L
300955.SZ,300955,嘉亨家化,福建,日用化工,创业板,JHJH,20210324,曾本生,外资,L
300966.SZ,300966,共同药业,湖北,化学制药,创业板,GTYY,20210409,系祖斌,民营企业,L
688510.SH,688510,航亚科技,江苏,航空,科创板,HYKJ,20201216,,,L
688779.SH,688779,五矿新能,湖南,电气设备,科创板,WKXN,20210811,,,L
688739.SH,688739,成大生物,辽宁,生物制药,科创板,CDSW,20211028,,,L
688669.SH,688669,聚石化学,广东,化工原料,科创板,JSHX,20210125,,,L
688696.SH,688696,极米科技,四川,家用电器,科创板,JMKJ,20210303,,,L
688788.SH,688788,科思科技,深圳,通信设备,科创板,KSKJ,20201022,,,L
003040.SZ,003040,楚天龙,广东,通信设备,主板,CTL,20210322,陈丽英,民营企业,L
300959.SZ,300959,线上线下,江苏,电信运营,创业板,XSXX,20210322,夏军,民营企业,L
688571.SH,688571,杭华股份,浙江,染料涂料,科创板,HHGF,20201211,,,L
688561.SH,688561,奇安信-U,北京,软件服务,科创板,QAX,20200722,,,L
688560.SH,688560,明冠新材,江西,电气设备,科创板,MGXC,20201224,,,L
688136.SH,688136,科兴制药,山东,生物制药,科创板,KXZY,20201214,,,L
688191.SH,688191,智洋创新,山东,软件服务,科创板,ZYCX,20210408,,,L
688676.SH,688676,金盘科技,海南,电气设备,科创板,JPKJ,20210309,,,L
688109.SH,688109,品茗科技,浙江,软件服务,科创板,PMKJ,20210330,,,L
688079.SH,688079,美迪凯,浙江,元器件,科创板,MDK,20210302,,,L
688607.SH,688607,康众医疗,江苏,医疗保健,科创板,KZYL,20210201,,,L
688630.SH,688630,芯碁微装,安徽,专用机械,科创板,XQWZ,20210401,,,L
688350.SH,688350,富淼科技,江苏,化工原料,科创板,FMKJ,20210128,,,L
688619.SH,688619,罗普特,福建,软件服务,科创板,LPT,20210223,,,L
688680.SH,688680,海优新材,上海,塑料,科创板,HYXC,20210122,,,L
688679.SH,688679,通源环境,安徽,环境保护,科创板,TYHJ,20201225,,,L
601995.SH,601995,中金公司,北京,证券,主板,ZJGS,20201102,中央汇金投资有限责任公司,中央企业,L
688686.SH,688686,奥普特,广东,电器仪表,科创板,APT,20201231,,,L
688678.SH,688678,福立旺,江苏,元器件,科创板,FLW,20201223,,,L
688616.SH,688616,西力科技,浙江,电器仪表,科创板,XLKJ,20210318,,,L
